location,latitude,longitude,aqi,last_updated,size
Boyne Island,-23.9408,151.3507,0,2024-05-24T12:00:00+09:00,1
SA Murray Darling Basin Lameroo,-35.3778,140.5378,10,2024-05-27T04:00:00+09:00,1
"Cibeureum, Indonesia",-6.939897,106.9506175,32,2024-05-27T04:00:00+09:00,1
"Jambi, Indonesia",-1.6318964,103.6414547,83,2024-05-27T04:00:00+09:00,1
"Talang Betutu Palembang, Indonesia",-2.9419703,104.6688562,80,2024-05-27T04:00:00+09:00,1
"Hastings St Johns, New Zealand",-39.638873262,176.85880199271,25,2024-05-27T03:00:00+09:00,1
S. Launceston,-41.465,147.148,70,2024-05-27T03:00:00+09:00,1
Devonport,-41.185,146.345,50,2024-05-27T03:00:00+09:00,1
Murray LLS Kyalite,-35.0368,143.4895,13,2024-05-27T04:00:00+09:00,1
Ayr,-19.5839,147.4059,0,2024-05-24T12:00:00+09:00,1
The Gap,-20.7264,139.4977,0,2024-05-24T12:00:00+09:00,1
Mandurah,-32.5361,115.7424,6,2024-05-27T04:00:00+09:00,1
Swan Hill,-35.34314,143.534088,126,2024-05-27T04:00:00+09:00,1
Western LLS Euston,-34.443,142.889,4,2024-05-27T04:00:00+09:00,1
Narrabri North-west Slopes,-30.31842,149.82932,3,2024-05-27T04:00:00+09:00,1
Spencer Gulf Whyalla,-33.0343994,137.5849148,0,2024-05-24T06:30:00+09:00,1
Riverina LLS Hay,-34.5348,144.8291,13,2024-05-27T04:00:00+09:00,1
Northern Adelaide (Elizabeth),-34.698472,138.695751,0,2024-05-24T06:30:00+09:00,1
Rouse Hill Sydney North-west,-33.682778,150.903611,60,2024-05-27T04:00:00+09:00,1
Bathurst Central Tablelands,-33.40192,149.5746,20,2024-05-27T04:00:00+09:00,1
"Taupo Gillies Ave, New Zealand",-38.691894931917,176.09117495496,17,2024-05-27T03:00:00+09:00,1
"Hamilton Claudelands, New Zealand",-37.777543176927,175.28715904723,21,2024-05-27T03:00:00+09:00,1
Oatlands,-42.3,147.372,13,2024-05-27T03:00:00+09:00,1
Oakdale Sydney South-west,-34.05169,150.498,50,2024-05-27T04:00:00+09:00,1
Central West LLS Parkes,-33.1277,148.2439,23,2024-05-27T04:00:00+09:00,1
Mountain Creek,-26.6917,153.1038,0,2024-05-24T12:00:00+09:00,1
W. Ulverstone,-41.159,146.146,30,2024-05-27T03:00:00+09:00,1
North Central CMA Wycheproof,-36.0971,143.3548,26,2024-05-27T04:00:00+09:00,1
Lower-hunter Stockton,-32.901973,151.784274,69,2024-05-27T04:00:00+09:00,1
Riverina LLS Narrandera,-34.705,146.514,46,2024-05-27T04:00:00+09:00,1
Riverina LLS Temora,-34.4278,147.5117,13,2024-05-27T04:00:00+09:00,1
North Maclean,-27.7708,153.03,0,2024-05-24T12:00:00+09:00,1
Western LLS Ivanhoe,-33.0548,144.154,2,2024-05-27T04:00:00+09:00,1
"Blenheim Blenheim Bowling Club, New Zealand",-41.52663988,173.95608203,68,2024-05-27T03:00:00+09:00,1
Hobart,-42.855,147.315,30,2024-05-27T03:00:00+09:00,1
Morwell Sth.,-38.2392921,146.3873,102,2024-05-27T04:00:00+09:00,1
Goulburn Southern Tablelands,-34.73452,149.72416,29,2024-05-27T04:00:00+09:00,1
"Banjarbaru, Indonesia",-3.4572422,114.8103181,28,2024-05-27T04:00:00+09:00,1
Deloraine,-41.523,146.658,30,2024-05-27T03:00:00+09:00,1
George Town,-41.111,146.836,21,2024-05-27T03:00:00+09:00,1
Wyong Central Coast,-33.27896,151.4324,20,2024-05-27T04:00:00+09:00,1
"Jakarta, Indonesia",-6.1603721,106.8473377,138,2024-05-27T04:00:00+09:00,1
Western LLS Bourke,-30.0362,145.9521,4,2024-05-27T04:00:00+09:00,1
Bendigo,-36.7784,144.300064,30,2024-05-27T04:00:00+09:00,1
North Coast LLS Lismore,-28.824444,153.256667,4,2024-05-27T04:00:00+09:00,1
Orange Central Tablelands,-33.27429,149.09447,54,2024-05-27T04:00:00+09:00,1
Southport,-27.9612,153.4024,0,2024-05-24T12:00:00+09:00,1
Queenstown,-42.081,145.553,5,2024-05-27T03:00:00+09:00,1
GeelongSth.,-38.17356,144.3703,46,2024-05-27T04:00:00+09:00,1
North Central CMA Loddon Plains,-36.4538,144.3186,26,2024-05-27T04:00:00+09:00,1
"Kotabaru, Indonesia",-2.79510965,115.97125475604,14,2024-05-27T04:00:00+09:00,1
"Thames Thames High School, New Zealand",-37.14049055416,175.54629322731,10,2024-05-27T03:00:00+09:00,1
New Norfolk,-42.776,147.054,34,2024-05-27T03:00:00+09:00,1
Wagga Wagga Nth South-west Slopes,-35.104407,147.360512,84,2024-05-27T04:00:00+09:00,1
Central Tablelands LLS Cowra,-33.8447,148.65,42,2024-05-27T04:00:00+09:00,1
"Samarinda, Indonesia",-0.4948232,117.1436154,64,2024-05-27T04:00:00+09:00,1
Murray LLS Deniliquin,-35.5575,144.9458,39,2024-05-27T04:00:00+09:00,1
North West LLS Gunnedah,-30.981667,150.260556,52,2024-05-27T04:00:00+09:00,1
North West LLS Walgett,-30.0359,148.1231,10,2024-05-27T04:00:00+09:00,1
"Montravel, New Caledonia",-22.251180555556,166.45448333333,105,2024-05-27T02:00:00+09:00,1
Quinns Rocks,-31.6724164,115.7076161,3,2024-05-27T04:00:00+09:00,1
"Taihape Air Quality At Taihape, New Zealand",-39.6778,175.80084,17,2024-05-27T03:00:00+09:00,1
"Tokoroa Billah Street, New Zealand",-38.221616742597,175.85843044074,38,2024-05-27T03:00:00+09:00,1
Richmond Sydney North-west,-33.61644,150.7473,49,2024-05-27T04:00:00+09:00,1
Western LLS Pooncarie,-33.6016,142.5308,0,2024-05-26T19:00:00+09:00,1
"Florey, Canberra",-35.220606,149.043539,104,2024-05-27T04:00:00+09:00,1
Macleod,-37.722477,145.0576,61,2024-05-27T04:00:00+09:00,1
Upper-hunter Camberwell,-32.472333,151.091803,19,2024-05-27T04:00:00+09:00,1
Upper-hunter Merriwa,-32.125777,150.459299,16,2024-05-27T04:00:00+09:00,1
"Timaru Anzac Square, New Zealand",-44.4041809,171.2487857,86,2024-05-27T04:00:00+09:00,1
"Monash, Canberra",-35.418302,149.094018,102,2024-05-27T04:00:00+09:00,1
Kembla Grange Illawarra,-34.47442,150.8192,48,2024-05-27T04:00:00+09:00,1
Albury South-west Slopes,-36.05182,146.9398,69,2024-05-27T04:00:00+09:00,1
Mutdapilly,-27.7528,152.6509,0,2024-05-24T12:00:00+09:00,1
Rosedale,-38.15588,146.7842,57,2024-05-27T04:00:00+09:00,1
Mooroolbark,-37.7749672,145.3285,49,2024-05-27T04:00:00+09:00,1
Western LLS Hillston,-33.491,145.5242,30,2024-05-27T04:00:00+09:00,1
"Sleman, Indonesia",-7.6894175,110.38129042693,92,2024-05-27T04:00:00+09:00,1
North Parramatta Sydney North-west,-33.79944,150.99778,62,2024-05-27T04:00:00+09:00,1
Mallee CMA Werrimull,-34.4684,141.5728,13,2024-05-27T04:00:00+09:00,1
"Logicoop, New Caledonia",-22.235411111111,166.43382777778,62,2024-05-27T01:00:00+09:00,1
Geraldton,-28.7732192,114.6096326,4,2024-05-27T04:00:00+09:00,1
Port Macquarie Bushfire Emergency - Port Macquarie,-31.44747,152.87707,14,2024-05-27T04:00:00+09:00,1
North West LLS Moree,-29.4897,149.8473,13,2024-05-27T04:00:00+09:00,1
Bargo Sydney South-west,-34.30619,150.5805,30,2024-05-27T04:00:00+09:00,1
Riverina LLS Griffith,-34.2487,146.0695,20,2024-05-27T04:00:00+09:00,1
Toowoomba,-27.535158,151.931893,0,2024-05-24T12:00:00+09:00,1
"Tanjung Harapan, Indonesia",-0.7693212,100.6350004,30,2024-05-27T04:00:00+09:00,1
Murray LLS Rand,-35.6296,146.4752,54,2024-05-27T04:00:00+09:00,1
Kalgoorlie,-30.749,121.466,6,2024-05-27T04:00:00+09:00,1
Collie,-33.3588705,116.1540412,4,2024-05-27T04:00:00+09:00,1
Western LLS Coombah,-32.9786,141.489,5,2024-05-27T04:00:00+09:00,1
Western LLS Tibooburra,-29.4448,142.0568,7,2024-05-27T04:00:00+09:00,1
"Richmond Plunket AQ, New Zealand",-41.3395984,173.18316353,42,2024-05-27T03:00:00+09:00,1
Triabunna,-42.509,147.913,9,2024-05-27T03:00:00+09:00,1
Lower-hunter Mayfield,-32.885055,151.728351,63,2024-05-27T04:00:00+09:00,1
Clinton,-24.0,151.0,0,2024-05-24T12:00:00+09:00,1
"Bengkulu, Indonesia",-3.5186763,102.5359834,119,2024-05-27T04:00:00+09:00,1
"Henderson, Auckland",-36.86,174.62,7,2024-05-27T06:00:00+09:00,1
Central West LLS Condobolin,-33.0665,147.2283,13,2024-05-27T04:00:00+09:00,1
Spencer Gulf Pt Pirie Oliver St,-33.194818,138.020014,0,2024-05-24T06:30:00+09:00,1
Duncraig,-31.8341204,115.7835905,5,2024-05-27T00:00:00+09:00,1
Campbell Town,-41.928,147.491,13,2024-05-27T03:00:00+09:00,1
Melbourne CBD,-37.8073959,144.97,73,2024-05-27T04:00:00+09:00,1
Cairns,-16.96162,145.7436,0,2024-05-24T12:00:00+09:00,1
"Pangkalanbun, Indonesia",-2.676583,111.626448,54,2024-05-27T04:00:00+09:00,1
Churchill,-38.3043137,146.414932,73,2024-05-27T04:00:00+09:00,1
South East LLS Cooma,-36.2225,149.1335,26,2024-05-27T04:00:00+09:00,1
Emerald,-23.5208,148.165,0,2024-05-24T12:00:00+09:00,1
"Maros, Indonesia",-4.9655024,119.69284341781,54,2024-05-27T04:00:00+09:00,1
"Ashburton, New Zealand",-43.9083813,171.7485672,70,2024-05-27T04:00:00+09:00,1
Blackwater,-23.5627,148.8807,0,2024-05-24T12:00:00+09:00,1
"Supadio, Indonesia",-0.36948415,109.51235577106,50,2024-05-27T04:00:00+09:00,1
"Te Kuiti Waitomo District Council, New Zealand",-38.337795515174,175.16533761581,30,2024-05-27T03:00:00+09:00,1
Mildura,-34.1635132,142.139374,82,2024-05-27T04:00:00+09:00,1
Adelaide CBD,-34.928853,138.600943,0,2024-05-24T06:30:00+09:00,1
Melton,-37.7064552,144.5669,23,2024-05-27T04:00:00+09:00,1
Springwood,-27.6125,153.1359,0,2024-05-24T12:00:00+09:00,1
"Morrinsville Morrinsville College, New Zealand",-37.649612622395,175.53579672352,13,2024-05-27T03:00:00+09:00,1
"Pakuranga, Auckland",-36.9,174.89,6,2024-05-27T06:00:00+09:00,1
"Pesawaran, Indonesia",-5.4559573,105.08469101016,110,2024-05-27T04:00:00+09:00,1
Bream Creek,-42.819,147.817,9,2024-05-27T03:00:00+09:00,1
North Coast LLS Grafton,-29.620556,152.96333,7,2024-05-27T04:00:00+09:00,1
Western LLS White Cliffs,-30.8517,143.0742,4,2024-05-27T04:00:00+09:00,1
"Malang, Indonesia",-7.9551897,112.6119383,124,2024-05-27T04:00:00+09:00,1
Central West LLS Dubbo,-32.2196,148.5777,23,2024-05-27T04:00:00+09:00,1
"Base Vie, New Caledonia",-22.314563888889,166.902925,0,2024-05-26T20:00:00+09:00,1
"Palangka Raya, Indonesia",-2.21,113.92,60,2024-05-27T04:00:00+09:00,1
South East LLS Merimbula,-36.907778,149.898889,10,2024-05-27T04:00:00+09:00,1
Wangaratta,-36.36926,146.3133,61,2024-05-27T04:00:00+09:00,1
Smithton,-40.85,145.133,34,2024-05-27T03:00:00+09:00,1
Wynyard,-40.992,145.718,21,2024-05-27T03:00:00+09:00,1
Mallee CMA Walpeup,-35.1202,142.004,13,2024-05-27T03:00:00+09:00,1
Bushfire Monitoring Coffs Harbour,-30.29828,153.11811,12,2024-05-27T04:00:00+09:00,1
Armidale Northern Tablelands,-30.50851,151.66173,26,2024-05-27T04:00:00+09:00,1
West Mackay,-21.1595,149.1549,0,2024-05-24T12:00:00+09:00,1
"Semarang, Indonesia",-6.9903988,110.4229104,154,2024-05-27T04:00:00+09:00,1
"Kototabang, Indonesia",-0.2028171,100.315808,20,2024-05-27T04:00:00+09:00,1
Scottsdale,-41.162,147.515,13,2024-05-27T03:00:00+09:00,1
Western LLS Cobar,-31.4837,145.8293,26,2024-05-27T04:00:00+09:00,1
Albany,-35.0238227,117.8847286,8,2024-05-27T04:00:00+09:00,1
"Lore Lindu, Indonesia",-1.5190466,120.18524658954,57,2024-05-27T01:00:00+09:00,1
Fingal,-41.638,147.967,13,2024-05-27T03:00:00+09:00,1
Bright,-36.73228,146.9702,57,2024-05-27T04:00:00+09:00,1
Coastguard,-19.2526,146.8272,0,2024-05-24T12:00:00+09:00,1
Busselton,-33.6499446,115.3446115,11,2024-05-27T04:00:00+09:00,1
Winnellie,-12.424323299931,130.89335024357,77,2024-05-27T03:30:00+09:00,1
Katherine,-14.465331,132.270787,8,2024-05-27T02:30:00+09:00,1
"Nelson South Nelson At St Vincent St, New Zealand",-41.27822953,173.27352648,21,2024-05-27T03:00:00+09:00,1
"Taumarunui Air Quality At Taumarunui, New Zealand",-38.886175,175.271046,17,2024-05-27T03:00:00+09:00,1
Gretna,-42.684,146.936,13,2024-05-27T03:00:00+09:00,1
Tamworth North-west Slopes,-31.109909,150.91451,24,2024-05-27T04:00:00+09:00,1
"Fingoy, Lugo, Galicia, Spain",42.997922,-7.550728,28,2024-05-27T03:00:00+09:00,1
"Lakeville - Near Road, Minnesota, USA",44.706123,-93.285803,17,2024-05-27T04:00:00+09:00,1
"Lebec, Kern, California",34.84155,-118.86058,17,2024-05-27T03:00:00+09:00,1
"Fundão, Fundão, Portugal",40.233055555556,-7.3019444444444,40,2024-05-27T02:00:00+09:00,1
"CCRI Providence, Rhode Island, USA",41.807523,-71.41392,55,2024-05-27T04:00:00+09:00,1
"Padonia, Maryland, USA",39.462002,-76.631599,51,2024-05-27T04:00:00+09:00,1
"Reading Airport, Pennsylvania, USA",40.3833,-75.9686,45,2024-05-27T02:00:00+09:00,1
"Towanda, Pennsylvania, USA",41.705226,-76.512726,35,2024-05-27T02:00:00+09:00,1
"Green Bay E High, Wisconsin, USA",44.50729,-87.99344,26,2024-05-27T04:00:00+09:00,1
"Emmetsburg, Iowa, USA",43.123704,-94.693518,38,2024-05-27T03:00:00+09:00,1
"Marigot, Saint-Martin, France",18.070114,-63.081481,8,2024-05-27T02:00:00+09:00,1
"Campolongo, Pontevedra, Galicia, Spain",42.425931,-8.644105,20,2024-05-27T03:00:00+09:00,1
"Columbus NR - Smoky Row, Ohio, USA",40.11109,-83.065376,47,2024-05-27T04:00:00+09:00,1
"El Ejido, Spain",36.76972165638,-2.8109670767557,35,2024-05-27T03:00:00+09:00,1
"Valderas, León, Spain",42.079722222222,-5.4488888888889,38,2024-05-27T02:00:00+09:00,1
"Madras, Oregon, USA",44.63062,-121.13165,10,2024-05-27T03:00:00+09:00,1
"Las Fuentes, Zaragoza, Spain",41.640277777778,-0.86305555555556,51,2024-05-27T03:00:00+09:00,1
"Campillos, Spain",36.962296779939,-4.8448338002702,67,2024-05-27T03:00:00+09:00,1
"Soria, Spain",41.766666666667,-2.466666666667,33,2024-05-27T02:00:00+09:00,1
"Reinosa, Cantabria, Spain",42.9995287,-4.1392622,32,2024-05-27T02:00:00+09:00,1
"Cannons Lane, Kentucky, USA",38.2286,-85.6544,48,2024-05-27T04:00:00+09:00,1
"Austin Northwest, Austin, Texas",30.3544356,-97.7602554,112,2024-05-27T03:00:00+09:00,1
"Del Norte, New Mexico, USA",35.1353,-106.584702,46,2024-05-27T02:00:00+09:00,1
"Aljorra Litoral, Murcia, Spain",37.694224,-1.0646264760337,48,2024-05-27T04:00:00+09:00,1
"Grand Bend, Ontario, Canada",43.333083,-81.742889,41,2024-05-27T05:00:00+09:00,1
"KNI-Topeka, Kansas, USA",39.0242,-95.7114,43,2024-05-27T04:00:00+09:00,1
"Cedar Bluff, Kansas, USA",38.7703,-99.7636,40,2024-05-27T04:00:00+09:00,1
"Tranquility, Fresno, California",36.63434,-120.38234,32,2024-05-27T03:00:00+09:00,1
"Grants Pass, Oregon, USA",42.434149,-123.348466,17,2024-05-27T03:00:00+09:00,1
"Medina de Pomar, Burgos, Spain",42.9525,-3.475277777778,29,2024-05-27T02:00:00+09:00,1
"Macon, Georgia, USA",32.805408,-83.543521,59,2024-05-27T02:00:00+09:00,1
"Thousand Oaks-Moorpark Road, Ventura, California",34.21014,-118.8705,38,2024-05-27T03:00:00+09:00,1
"Rabassa, Alacant, Valencia, Spain",38.351111111111,-0.51388888888889,41,2024-05-27T02:00:00+09:00,1
"Newtwn, Kentucky, USA",38.065,-84.5,42,2024-05-27T04:00:00+09:00,1
"Centro de Salud, Atitalaquia, Hidalgo, Mexico",20.06,-99.221944444444,121,2024-05-27T03:00:00+09:00,1
"Clinton, Houston, Texas",29.7337263,-95.2575931,91,2024-05-27T04:00:00+09:00,1
"San Jose-Knox Avenue, Santa Clara, California",37.338202,-121.849892,50,2024-05-27T03:00:00+09:00,1
"Portsmouth, New Hampshire, USA",43.075371,-70.748017,30,2024-05-27T04:00:00+09:00,1
"Kona, Hawaii, USA",19.50977778,-155.9134167,34,2024-05-27T04:00:00+09:00,1
"Palmones, Los Barrios, Spain",36.174707365012,-5.4327672046071,59,2024-05-27T02:00:00+09:00,1
"Salem, Oregon, USA",44.943114,-123.005934,12,2024-05-27T03:00:00+09:00,1
"Norristown, Pennsylvania, USA",40.1122,-75.3092,53,2024-05-27T02:00:00+09:00,1
"Texarkana New Boston, Bowie, Texas",33.436111,-94.07778,86,2024-05-27T03:00:00+09:00,1
"Hernando, Mississippi, USA",34.8275,-89.9889,56,2024-05-27T04:00:00+09:00,1
"Port of Spain, Trinidad and Tobago",10.6425559,-61.4940554,19,2024-05-27T03:00:00+09:00,1
"Spruce Pine, North Carolina, USA",35.912487,-82.062082,9,2024-05-27T04:00:00+09:00,1
"Jeffersonville - Bates-Bowyer Av, Indiana, USA",38.288191,-85.741337,30,2024-05-27T04:00:00+09:00,1
"Viking Lake, Iowa, USA",40.970001,-95.044998,46,2024-05-27T03:00:00+09:00,1
"Medano, Canarias, Spain",28.047324107319,-16.536030555556,50,2024-05-27T02:00:00+09:00,1
"Albany, Georgia, USA",31.576917,-84.100194,52,2024-05-27T02:00:00+09:00,1
"Monroe Airport site, Louisiana, USA",32.509789,-92.04605,25,2024-05-27T03:00:00+09:00,1
"Chancy Park, Clinton, Iowa, USA",41.823101,-90.211899,32,2024-05-27T03:00:00+09:00,1
"Clovis-N Villa Avenue, Fresno, California",36.81931,-119.71639,33,2024-05-27T03:00:00+09:00,1
"Palomares, Cuevas Del Almanzora, Spain",37.254970040987,-1.7817306208919,42,2024-05-27T03:00:00+09:00,1
"Terena, Alandroal, Portugal",38.615,-7.3975,34,2024-05-27T02:00:00+09:00,1
"Princess Anne, Maryland, USA",38.176541,-75.701489,38,2024-05-27T04:00:00+09:00,1
"Utica, New York, USA",43.098908,-75.22507,5,2024-05-27T02:00:00+09:00,1
"Peterborough, Ontario, Canada",44.301917,-78.346222,42,2024-05-27T05:00:00+09:00,1
"Chippewa Lake, Ohio, USA",41.0604,-81.9239,42,2024-05-27T04:00:00+09:00,1
"Colorado College, Colorado, USA",38.848014,-104.828564,9,2024-05-27T03:00:00+09:00,1
"Red Bluff - Walnut St, Tehama, California",40.17088,-122.25556,23,2024-05-27T03:00:00+09:00,1
"MatalascaÑas, Almonte, Spain",37.016101910318,-6.5704204604074,29,2024-05-27T02:00:00+09:00,1
"Shady Cove, Oregon, USA",42.623225,-122.810158,13,2024-05-27T03:00:00+09:00,1
"Funes, Navarra, Spain",42.3145417,-1.801367,29,2024-05-27T02:00:00+09:00,1
"Cape Romain, South Carolina, USA",32.941002,-79.656998,37,2024-05-27T04:00:00+09:00,1
"Biblioteca, San Luis Potosí, Mexico",22.174222222222,-100.99308333333,52,2024-05-27T04:00:00+09:00,1
"Muriel de la Fuente, Soria, Spain",41.723611111111,-2.8569444444444,30,2024-05-27T02:00:00+09:00,1
"PM2.5, Grand Jct. Powell, Colorado, USA",39.063798,-108.561173,9,2024-05-27T03:00:00+09:00,1
"Hollister-Fairview Road, San Benito, California",36.84343,-121.3621,42,2024-05-27T03:00:00+09:00,1
"Mª Diaz Haro, Bilbao, País Vasco, Spain",43.258802866392,-2.9456566641758,30,2024-05-27T01:00:00+09:00,1
"Friendship Park, North Carolina, USA",35.281791,-80.851473,38,2024-05-27T04:00:00+09:00,1
"Haws Athletic Center, fort Worth, Dallas, Texas",32.7591432,-97.3423337,86,2024-05-27T03:00:00+09:00,1
"Taos Fire Station, New Mexico, USA",36.38333,-105.58333,5,2024-05-27T02:00:00+09:00,1
"Goleta-Fairview, Santa Barbara, California",34.44551,-119.82845,53,2024-05-27T03:00:00+09:00,1
"Madera - Pump Yard, Madera, California",36.86719,-120.01011,33,2024-05-27T03:00:00+09:00,1
"San Lorenzo Valley Middle School, Santa Cruz, California",37.06315,-122.08309,30,2024-05-27T03:00:00+09:00,1
"Ketchum, Idaho, USA",43.682489,-114.371231,21,2024-05-27T03:00:00+09:00,1
"Camden Spruce St, NewJersey, USA",39.934635,-75.126126,54,2024-05-27T04:00:00+09:00,1
"Horn Point, Maryland, USA",38.5876,-76.1408,28,2024-05-27T04:00:00+09:00,1
"Harrisonburg VDOT, Harrisonburg, USA",38.47753,-78.81952,27,2024-05-27T03:00:00+09:00,1
"Holbrook, Pennsylvania, USA",39.8553545,-80.3136803,43,2024-05-27T02:00:00+09:00,1
"Gallup, USA",35.5365,-108.7272,5,2024-05-27T03:00:00+09:00,1
"Lake Gregory (Crestline), San Bernardino",34.24313,-117.2723,42,2024-05-27T03:00:00+09:00,1
"Ocean View, Hawaii, USA",19.117561,-155.77813,5,2024-05-27T01:00:00+09:00,1
"Bonifay Tri-County Airport, Holmes, Florida, USA",30.848611111111,-85.603888888889,34,2024-05-27T04:00:00+09:00,1
"Cee, Galicia, Spain",42.953652,-9.186098,37,2024-05-27T03:00:00+09:00,1
"Duchesne, Utah",40.1632913,-110.4029329,40,2024-05-27T04:00:00+09:00,1
"Box Elder, Utah",41.492802,-112.0187,38,2024-05-27T04:00:00+09:00,1
"Arcos, Arcos De La Frontera, Spain",36.739750554876,-5.7437226577647,0,2024-05-23T22:00:00+09:00,1
"Lubbock 12th Street, Lubbock, Texas",33.58553,-101.78698,21,2024-05-27T03:00:00+09:00,1
"Baytown, Houston, Texas",29.7706975,-95.0312316,95,2024-05-27T03:00:00+09:00,1
"Columbus Airport, Georgia, USA",32.521302,-84.944795,41,2024-05-27T02:00:00+09:00,1
"Laconia, New Hampshire, USA",43.566122,-71.496335,16,2024-05-27T04:00:00+09:00,1
"Oshawa, Ontario, Canada",43.945944,-78.894917,46,2024-05-27T05:00:00+09:00,1
"Davis, Utah",40.9628845,-112.0953297,40,2024-05-27T04:00:00+09:00,1
"McDonough, Georgia, USA",33.433575,-84.161708,51,2024-05-27T02:00:00+09:00,1
"Keene, New Hampshire, USA",42.930521,-72.272332,42,2024-05-27T04:00:00+09:00,1
"Batavia, Ohio, USA",39.0828,-84.1441,38,2024-05-27T04:00:00+09:00,1
"Houston, Illinois, USA",38.1761,-89.7883,41,2024-05-27T04:00:00+09:00,1
"Kittanning, Pennsylvania, USA",40.8142,-79.565,42,2024-05-27T02:00:00+09:00,1
"Hammond-167th St, Indiana, USA",41.594427,-87.495044,52,2024-05-27T03:00:00+09:00,1
"Tlaquepaque, Guadalajara, Mexico",20.641445843732,-103.31262961377,59,2024-05-27T03:00:00+09:00,1
"Widewater Elem. School - Widewater, Fredericksburg, USA",38.48123,-77.3704,38,2024-05-27T03:00:00+09:00,1
"Rochester Near Rd, New York, USA",43.145021,-77.557608,35,2024-05-26T18:00:00+09:00,1
"Lompoc-South H Street, Santa Barbara, California",34.63782,-120.4575,46,2024-05-27T03:00:00+09:00,1
"Gridley, Butte, California",39.32756,-121.66881,30,2024-05-27T03:00:00+09:00,1
"Ashburn - Broad Run High School, Northern Virginia, USA",39.02473,-77.48925,32,2024-05-27T03:00:00+09:00,1
"Bangor MSS, Maine, USA",44.817398,-68.772762,11,2024-05-27T04:00:00+09:00,1
Boston,42.3584308,-71.0597732,55,2024-05-27T03:00:00+09:00,1
"Carpenter, Des Moines, Iowa, USA",41.603056,-93.643056,40,2024-05-27T03:00:00+09:00,1
"Grand Parc, Bordeaux, Aquitaine, France",44.858413102209,-0.584282227097,30,2024-05-27T03:00:00+09:00,1
"Halifax Johnston, Nova Scotia, Canada",44.647175,-63.573689,11,2024-05-27T03:00:00+09:00,1
"Jackson Road, Sarasota, Florida, USA",27.089166666667,-82.3625,51,2024-05-27T05:00:00+09:00,1
"Leggett, North Carolina, USA",35.9889,-77.5867,50,2024-05-27T04:00:00+09:00,1
"Public School 274, New York, USA",40.69454,-73.92769,52,2024-05-26T18:00:00+09:00,1
"US Embassy, Guatemala City, Guatemala",14.6069387,-90.5169696,99,2024-05-27T03:00:00+09:00,1
"Italy, fort Worth, Dallas, Texas",32.1754284,-96.8701803,34,2024-05-27T04:00:00+09:00,1
"Waco Mazanec, Waco, Texas",31.6530743,-97.0706982,98,2024-05-27T04:00:00+09:00,1
"SDS01, Mérida, Yucatán, Mexico",20.973272222222,-89.624811111111,0,2024-05-21T20:00:00+09:00,1
"I-25 Globeville, Colorado, USA",39.785622,-104.98846,24,2024-05-27T02:00:00+09:00,1
"Marshall, Minnesota, USA",44.4572,-95.835,38,2024-05-27T04:00:00+09:00,1
"Cartuja, Jerez De La Frontera, Spain",36.660862855128,-6.1144943386183,44,2024-05-27T03:00:00+09:00,1
