location,latitude,longitude,aqi,last_updated,size
"Goodwood-NAQI, City of Cape Town, South Africa",-33.9025,18.565194,127,2024-05-27T18:00:00+09:00,1
"ES_Motherwell, Alfred Nzo, South Africa",-33.789662,25.618592,43,2024-05-27T17:00:00+09:00,1
"Hambanathi Tongaat, eThekwini Metro, South Africa",-29.557419444444,31.120063888889,0,2024-05-24T15:00:00+09:00,1
"Eskom-Ezamokuhle, Nkangala, South Africa",-25.978832,28.942892,87,2024-05-27T15:00:00+09:00,1
"Eskom-Medupi, Waterberg, South Africa",-23.738521,27.540346,5,2024-05-27T15:00:00+09:00,1
South East LLS Cooma,-36.2225,149.1335,30,2024-05-27T17:00:00+09:00,1
Wagga Wagga Nth South-west Slopes,-35.104407,147.360512,47,2024-05-27T17:00:00+09:00,1
Murray LLS Kyalite,-35.0368,143.4895,10,2024-05-27T17:00:00+09:00,1
Bathurst Central Tablelands,-33.40192,149.5746,27,2024-05-27T17:00:00+09:00,1
Western LLS Coombah,-32.9786,141.489,5,2024-05-27T17:00:00+09:00,1
"Hastings St Johns, New Zealand",-39.638873262,176.85880199271,154,2024-05-27T17:00:00+09:00,1
"Taihape Air Quality At Taihape, New Zealand",-39.6778,175.80084,17,2024-05-27T17:00:00+09:00,1
"Takapuna, Auckland",-36.78,174.74,13,2024-05-27T16:00:00+09:00,1
Sydney Penrith,-33.72687,150.70385,50,2024-05-27T17:00:00+09:00,1
Western LLS Tibooburra,-29.4448,142.0568,3,2024-05-27T16:00:00+09:00,1
"Rangiora, New Zealand",-43.303356,172.5957246,212,2024-05-27T17:00:00+09:00,1
"Monash, Canberra",-35.418302,149.094018,65,2024-05-27T18:00:00+09:00,1
Central West LLS Parkes,-33.1277,148.2439,10,2024-05-27T17:00:00+09:00,1
Moranbah,-21.9995,148.071,42,2024-05-27T18:00:00+09:00,1
Riverina LLS Narrandera,-34.705,146.514,23,2024-05-27T17:00:00+09:00,1
Mallee CMA Walpeup,-35.1202,142.004,4,2024-05-27T17:00:00+09:00,1
W. Ulverstone,-41.159,146.146,57,2024-05-27T18:00:00+09:00,1
Mooroolbark,-37.7749672,145.3285,47,2024-05-27T18:00:00+09:00,1
"Lore Lindu, Indonesia",-1.5190466,120.18524658954,16,2024-05-27T14:00:00+09:00,1
"Timaru Anzac Square, New Zealand",-44.4041809,171.2487857,166,2024-05-27T17:00:00+09:00,1
"Penrose, Auckland",-36.9,174.81,21,2024-05-27T18:00:00+09:00,1
Mallee CMA Werrimull,-34.4684,141.5728,6,2024-05-27T17:00:00+09:00,1
"Jakarta Central (US Consulate), Indonesia",-6.1603721,106.8473377,104,2024-05-27T17:00:00+09:00,1
South East LLS Merimbula,-36.907778,149.898889,20,2024-05-27T17:00:00+09:00,1
Macleod,-37.722477,145.0576,34,2024-05-27T17:00:00+09:00,1
Huonville,-43.03,147.05,38,2024-05-27T18:00:00+09:00,1
Queenstown,-42.081,145.553,25,2024-05-27T18:00:00+09:00,1
Riverina LLS Griffith,-34.2487,146.0695,13,2024-05-27T17:00:00+09:00,1
Western LLS Cobar,-31.4837,145.8293,26,2024-05-27T17:00:00+09:00,1
"Ashburton, New Zealand",-43.9083813,171.7485672,106,2024-05-27T17:00:00+09:00,1
"Richmond Plunket AQ, New Zealand",-41.3395984,173.18316353,21,2024-05-27T17:00:00+09:00,1
Bushfire Monitoring Coffs Harbour,-30.29828,153.11811,24,2024-05-27T17:00:00+09:00,1
Mutdapilly,-27.7528,152.6509,11,2024-05-27T18:00:00+09:00,1
Kalgoorlie,-30.749,121.466,3,2024-05-27T18:00:00+09:00,1
"Taupo Gillies Ave, New Zealand",-38.691894931917,176.09117495496,55,2024-05-27T17:00:00+09:00,1
"Thames Thames High School, New Zealand",-37.14049055416,175.54629322731,8,2024-05-27T17:00:00+09:00,1
Wangaratta,-36.36926,146.3133,62,2024-05-27T18:00:00+09:00,1
North Coast LLS Grafton,-29.620556,152.96333,7,2024-05-27T17:00:00+09:00,1
Rouse Hill Sydney North-west,-33.682778,150.903611,32,2024-05-27T17:00:00+09:00,1
"Logicoop, New Caledonia",-22.235411111111,166.43382777778,30,2024-05-27T16:00:00+09:00,1
"Pesawaran, Indonesia",-5.4559573,105.08469101016,105,2024-05-27T18:00:00+09:00,1
"Kototabang, Indonesia",-0.2028171,100.315808,38,2024-05-27T18:00:00+09:00,1
Campbell Town,-41.928,147.491,25,2024-05-27T18:00:00+09:00,1
Kembla Grange Illawarra,-34.47442,150.8192,53,2024-05-27T17:00:00+09:00,1
Albury South-west Slopes,-36.05182,146.9398,30,2024-05-27T17:00:00+09:00,1
Mountain Creek,-26.6917,153.1038,11,2024-05-27T18:00:00+09:00,1
"Montravel, New Caledonia",-22.251180555556,166.45448333333,26,2024-05-27T14:00:00+09:00,1
"Jambi, Indonesia",-1.6318964,103.6414547,54,2024-05-27T18:00:00+09:00,1
"Nelson South Nelson At St Vincent St, New Zealand",-41.27822953,173.27352648,34,2024-05-27T16:00:00+09:00,1
Bright,-36.73228,146.9702,51,2024-05-27T18:00:00+09:00,1
Riverina LLS Hay,-34.5348,144.8291,13,2024-05-27T17:00:00+09:00,1
West Mackay,-21.1595,149.1549,11,2024-05-27T18:00:00+09:00,1
"Sleman, Indonesia",-7.6894175,110.38129042693,140,2024-05-27T18:00:00+09:00,1
"Hamilton Claudelands, New Zealand",-37.777543176927,175.28715904723,34,2024-05-27T17:00:00+09:00,1
Triabunna,-42.509,147.913,17,2024-05-27T18:00:00+09:00,1
"Kotabaru, Indonesia",-2.79510965,115.97125475604,5,2024-05-27T18:00:00+09:00,1
"Cibeureum, Indonesia",-6.939897,106.9506175,40,2024-05-27T18:00:00+09:00,1
"Te Kuiti Waitomo District Council, New Zealand",-38.337795515174,175.16533761581,42,2024-05-27T17:00:00+09:00,1
Sheffield,-41.43,146.338,38,2024-05-27T18:00:00+09:00,1
Duncraig,-31.8341204,115.7835905,5,2024-05-27T18:00:00+09:00,1
Katherine,-14.465331,132.270787,11,2024-05-27T18:30:00+09:00,1
"Geraldine, New Zealand",-44.0911852,171.2437353,63,2024-05-27T17:00:00+09:00,1
Orange Central Tablelands,-33.27429,149.09447,27,2024-05-27T17:00:00+09:00,1
Rosedale,-38.15588,146.7842,41,2024-05-27T18:00:00+09:00,1
Murray LLS Deniliquin,-35.5575,144.9458,17,2024-05-27T17:00:00+09:00,1
North Coast LLS Lismore,-28.824444,153.256667,5,2024-05-27T17:00:00+09:00,1
"Palangka Raya, Indonesia",-2.21,113.92,30,2024-05-27T18:00:00+09:00,1
Goulburn Southern Tablelands,-34.73452,149.72416,52,2024-05-27T17:00:00+09:00,1
Murray LLS Rand,-35.6296,146.4752,26,2024-05-27T17:00:00+09:00,1
Armidale Northern Tablelands,-30.50851,151.66173,62,2024-05-27T17:00:00+09:00,1
Cairns,-16.96162,145.7436,11,2024-05-27T18:00:00+09:00,1
Scottsdale,-41.162,147.515,46,2024-05-27T18:00:00+09:00,1
North Central CMA Wycheproof,-36.0971,143.3548,7,2024-05-27T17:00:00+09:00,1
Ayr,-19.5839,147.4059,11,2024-05-27T18:00:00+09:00,1
Wynnum West,-27.4296,153.1495,17,2024-05-27T18:00:00+09:00,1
Maryborough,-25.5159,152.6894,11,2024-05-27T12:00:00+09:00,1
Busselton,-33.6499446,115.3446115,10,2024-05-27T18:00:00+09:00,1
"Banjarbaru, Indonesia",-3.4572422,114.8103181,63,2024-05-27T18:00:00+09:00,1
"Malang, Indonesia",-7.9551897,112.6119383,87,2024-05-27T18:00:00+09:00,1
Western LLS Euston,-34.443,142.889,7,2024-05-27T17:00:00+09:00,1
Singleton Singleton,-32.55748,151.1769,52,2024-05-27T17:00:00+09:00,1
North West LLS Gunnedah,-30.981667,150.260556,42,2024-05-27T17:00:00+09:00,1
North West LLS Moree,-29.4897,149.8473,7,2024-05-27T17:00:00+09:00,1
Spencer Gulf Pt Pirie Oliver St,-33.194818,138.020014,36,2024-05-27T17:30:00+09:00,1
Quinns Rocks,-31.6724164,115.7076161,5,2024-05-27T18:00:00+09:00,1
Churchill,-38.3043137,146.414932,62,2024-05-27T18:00:00+09:00,1
Wynyard,-40.992,145.718,42,2024-05-27T18:00:00+09:00,1
Mildura,-34.1635132,142.139374,90,2024-05-27T18:00:00+09:00,1
Narrabri North-west Slopes,-30.31842,149.82932,15,2024-05-27T17:00:00+09:00,1
North West LLS Walgett,-30.0359,148.1231,10,2024-05-27T17:00:00+09:00,1
"Tokoroa Billah Street, New Zealand",-38.221616742597,175.85843044074,46,2024-05-27T17:00:00+09:00,1
Mornington,-42.861,147.404,13,2024-05-27T18:00:00+09:00,1
SA Murray Darling Basin Lameroo,-35.3778,140.5378,6,2024-05-27T17:00:00+09:00,1
Upper-hunter Merriwa,-32.125777,150.459299,14,2024-05-27T17:00:00+09:00,1
Southport,-27.9612,153.4024,11,2024-05-27T18:00:00+09:00,1
Emerald,-23.5208,148.165,11,2024-05-27T18:00:00+09:00,1
"Semarang, Indonesia",-6.9903988,110.4229104,82,2024-05-27T18:00:00+09:00,1
"Talang Betutu Palembang, Indonesia",-2.9419703,104.6688562,84,2024-05-27T18:00:00+09:00,1
Lilydale,-41.25,147.217,30,2024-05-27T18:00:00+09:00,1
Latrobe,-41.238,146.42,42,2024-05-27T18:00:00+09:00,1
Boyne Island,-23.9408,151.3507,11,2024-05-27T18:00:00+09:00,1
Western LLS Pooncarie,-33.6016,142.5308,0,2024-05-26T19:00:00+09:00,1
"Samarinda, Indonesia",-0.4948232,117.1436154,15,2024-05-27T16:00:00+09:00,1
Oakdale Sydney South-west,-34.05169,150.498,31,2024-05-27T17:00:00+09:00,1
Riverina LLS Temora,-34.4278,147.5117,49,2024-05-27T17:00:00+09:00,1
Swan Hill,-35.34314,143.534088,37,2024-05-27T18:00:00+09:00,1
Wyong Central Coast,-33.27896,151.4324,25,2024-05-27T17:00:00+09:00,1
"Base Vie, New Caledonia",-22.314563888889,166.902925,0,2024-05-26T22:00:00+09:00,1
The Gap,-20.7264,139.4977,11,2024-05-27T18:00:00+09:00,1
Oatlands,-42.3,147.372,57,2024-05-27T18:00:00+09:00,1
Brooklyn,-37.8220978,144.8471,56,2024-05-27T18:00:00+09:00,1
Central West LLS Dubbo,-32.2196,148.5777,14,2024-05-27T17:00:00+09:00,1
Geraldton,-28.7732192,114.6096326,8,2024-05-27T18:00:00+09:00,1
Hadspen,-41.503,147.067,61,2024-05-27T18:00:00+09:00,1
Bendigo,-36.7784,144.300064,111,2024-05-27T18:00:00+09:00,1
Port Macquarie Bushfire Emergency - Port Macquarie,-31.44747,152.87707,14,2024-05-27T17:00:00+09:00,1
Clinton,-24.0,151.0,11,2024-05-27T18:00:00+09:00,1
Smithton,-40.85,145.133,21,2024-05-27T18:00:00+09:00,1
North Central CMA Loddon Plains,-36.4538,144.3186,10,2024-05-27T17:00:00+09:00,1
GeelongSth.,-38.17356,144.3703,41,2024-05-27T18:00:00+09:00,1
Central West LLS Condobolin,-33.0665,147.2283,10,2024-05-27T17:00:00+09:00,1
North Maclean,-27.7708,153.03,11,2024-05-27T18:00:00+09:00,1
Blackwater,-23.5627,148.8807,11,2024-05-27T18:00:00+09:00,1
Western LLS Hillston,-33.491,145.5242,17,2024-05-27T17:00:00+09:00,1
Western LLS Bourke,-30.0362,145.9521,7,2024-05-27T17:00:00+09:00,1
"Blenheim Blenheim Bowling Club, New Zealand",-41.52663988,173.95608203,93,2024-05-27T17:00:00+09:00,1
Bargo Sydney South-west,-34.30619,150.5805,33,2024-05-27T17:00:00+09:00,1
Collie,-33.3588705,116.1540412,5,2024-05-27T18:00:00+09:00,1
Stokes Hill,-12.467003,130.850577,55,2024-05-27T17:30:00+09:00,1
Newcastle Lower Hunter,-32.93118,151.7596,55,2024-05-27T18:00:00+09:00,1
Tamworth North-west Slopes,-31.109909,150.91451,47,2024-05-27T17:00:00+09:00,1
Western LLS Ivanhoe,-33.0548,144.154,10,2024-05-27T15:00:00+09:00,1
Albany,-35.0238227,117.8847286,8,2024-05-27T18:00:00+09:00,1
"Maros, Indonesia",-4.9655024,119.69284341781,66,2024-05-27T18:00:00+09:00,1
"Tanjung Harapan, Indonesia",-0.7693212,100.6350004,34,2024-05-27T18:00:00+09:00,1
"Taumarunui Air Quality At Taumarunui, New Zealand",-38.886175,175.271046,21,2024-05-27T16:00:00+09:00,1
Melton,-37.7064552,144.5669,26,2024-05-27T17:00:00+09:00,1
Central Tablelands LLS Cowra,-33.8447,148.65,49,2024-05-27T17:00:00+09:00,1
Western LLS White Cliffs,-30.8517,143.0742,7,2024-05-27T14:00:00+09:00,1
"Supadio, Indonesia",-0.36948415,109.51235577106,25,2024-05-27T18:00:00+09:00,1
"Morrinsville Morrinsville College, New Zealand",-37.649612622395,175.53579672352,7,2024-05-27T16:00:00+09:00,1
Gretna,-42.684,146.936,17,2024-05-27T18:00:00+09:00,1
Northern Adelaide (Elizabeth),-34.698472,138.695751,48,2024-05-27T17:30:00+09:00,1
Toowoomba,-27.535158,151.931893,11,2024-05-27T18:00:00+09:00,1
Traralgon,-38.1942825,146.531464,75,2024-05-27T18:00:00+09:00,1
Adelaide CBD,-34.928853,138.600943,40,2024-05-27T17:30:00+09:00,1
Spencer Gulf Whyalla Schulz Res,-33.023595,137.533239,31,2024-05-27T17:30:00+09:00,1
Coastguard,-19.2526,146.8272,16,2024-05-27T18:00:00+09:00,1
Mandurah,-32.5361,115.7424,4,2024-05-27T18:00:00+09:00,1
"Pangkalanbun, Indonesia",-2.676583,111.626448,21,2024-05-27T18:00:00+09:00,1
"Bengkulu, Indonesia",-3.5186763,102.5359834,52,2024-05-27T18:00:00+09:00,1
Liverpool Sydney South-west,-33.93134,150.9073,54,2024-05-27T17:00:00+09:00,1
"Florey, Canberra",-35.220606,149.043539,56,2024-05-27T18:00:00+09:00,1
Wallsend Lower Hunter,-32.89439,151.6702,47,2024-05-27T18:00:00+09:00,1
Bream Creek,-42.819,147.817,13,2024-05-27T18:00:00+09:00,1
Fingal,-41.638,147.967,30,2024-05-27T18:00:00+09:00,1
"Santander Centro, Cantabria, Spain",43.4584327,-3.8228077,24,2024-05-27T16:00:00+09:00,1
"Río Cobo, Galicia, Spain",43.682562,-7.433673,26,2024-05-27T16:00:00+09:00,1
"Swiftwater, Pennsylvania, USA",41.083099,-75.3283,42,2024-05-27T16:00:00+09:00,1
"Santa Barbara-National Guard Armory, Santa Barbara, California",34.42775,-119.69091,30,2024-05-27T17:00:00+09:00,1
"Las Balsas-S. Andrés y Sauces, Canarias, Spain",28.805103596248,-17.782553513786,34,2024-05-27T16:00:00+09:00,1
"New Milford, Pennsylvania, USA",41.867336,-75.686602,29,2024-05-27T16:00:00+09:00,1
"Arendtsville, Pennsylvania, USA",39.9233,-77.3081,26,2024-05-27T16:00:00+09:00,1
"Harrisonburg VDOT, Harrisonburg, USA",38.47753,-78.81952,29,2024-05-27T17:00:00+09:00,1
"Tiverton, Ontario, Canada",44.314472,-81.549722,26,2024-05-27T18:00:00+09:00,1
"Huron - 4th Street, Fresno, California",36.19865,-120.10117,25,2024-05-27T17:00:00+09:00,1
"Fingoy, Lugo, Galicia, Spain",42.997922,-7.550728,45,2024-05-27T17:00:00+09:00,1
"Belmopan US Embassy, Belize",17.256124,-88.77387,112,2024-05-27T18:00:00+09:00,1
"Jeffersonville - Bates-Bowyer Av, Indiana, USA",38.288191,-85.741337,19,2024-05-27T18:00:00+09:00,1
"Palacio de Gobierno, Tlaxcala, Tlaxcala, Mexico",19.317583333333,-98.237305555556,33,2024-05-27T17:00:00+09:00,1
"São Gonçalo, Funchal, Portugal",32.649722222222,-16.918333333333,31,2024-05-27T16:00:00+09:00,1
"Sonega, Santiago do Cacém, Portugal",37.871111111111,-8.7238888888889,12,2024-05-27T16:00:00+09:00,1
"Preble County, Ohio, USA",39.83562,-84.72049,34,2024-05-27T18:00:00+09:00,1
"National Seashore, Corpus Christi, Texas",27.4269883,-97.2987037,73,2024-05-27T17:00:00+09:00,1
"Gallup, USA",35.5365,-108.7272,9,2024-05-27T17:00:00+09:00,1
Los Angeles-North Main Street,34.06653,-118.22676,56,2024-05-27T17:00:00+09:00,1
"La Robla, León, Spain",42.802777777778,-5.623611111111,30,2024-05-27T16:00:00+09:00,1
"Laconia, New Hampshire, USA",43.566122,-71.496335,25,2024-05-27T18:00:00+09:00,1
"Montoursville, Pennsylvania, USA",41.2508,-76.9239,35,2024-05-27T16:00:00+09:00,1
"Healdton, Oklahoma, USA",34.256901,-97.474197,19,2024-05-27T18:00:00+09:00,1
"Valderas, León, Spain",42.079722222222,-5.4488888888889,21,2024-05-27T16:00:00+09:00,1
"St De Baie Mahault, Guadeloupe, France",16.257308,-61.591725,20,2024-05-27T17:00:00+09:00,1
"Pascagoula, Mississippi, USA",30.377501,-88.533897,34,2024-05-27T18:00:00+09:00,1
Fall River,41.683279,-71.169171,23,2024-05-27T17:00:00+09:00,1
"Zamora II, Spain",41.509722222222,-5.746388888889,20,2024-05-27T16:00:00+09:00,1
"Albemarle High School, Charlottesville, USA",38.07657,-78.50397,35,2024-05-27T08:00:00+09:00,1
"Nipomo-Guadalupe Road, San Luis Obispo, California",35.02079,-120.56389,30,2024-05-27T17:00:00+09:00,1
"Melbourne, Brevard, Florida, USA",28.053611111111,-80.628611111111,29,2024-05-27T19:00:00+09:00,1
"South Bend-Shields Dr, Indiana, USA",41.6967,-86.2147,29,2024-05-27T18:00:00+09:00,1
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",18.812986944444,-98.955305833333,117,2024-05-27T17:00:00+09:00,1
"Eau Claire Dot, Wisconsin, USA",44.76249,-91.41445,24,2024-05-27T18:00:00+09:00,1
"Eagle, USA",39.6519,-106.8286,0,2024-05-26T07:00:00+09:00,1
"MatalascaÑas, Almonte, Spain",37.016101910318,-6.5704204604074,31,2024-05-27T17:00:00+09:00,1
"McDonough, Georgia, USA",33.433575,-84.161708,29,2024-05-27T16:00:00+09:00,1
"San Antonio Northwest, San Antonio, Texas",29.51509,-98.620166,85,2024-05-27T17:00:00+09:00,1
"McAlester, Oklahoma, USA",34.906082,-95.794128,52,2024-05-27T18:00:00+09:00,1
"Atascadero-Lift Station #5, San Luis Obispo, California",35.49453,-120.66617,17,2024-05-27T17:00:00+09:00,1
"San Lorenzo Valley Middle School, Santa Cruz, California",37.06315,-122.08309,50,2024-05-27T12:00:00+09:00,1
"Pahala, Hawaii, USA",19.2039,-155.4801833,9,2024-05-27T18:00:00+09:00,1
"Chesterfield, South Carolina, USA",34.615299,-80.198898,51,2024-05-27T18:00:00+09:00,1
"Painesville - JFS, Ohio, USA",41.726811,-81.242156,32,2024-05-27T18:00:00+09:00,1
"Larwill, Indiana, USA",41.169722,-85.629444,14,2024-05-27T18:00:00+09:00,1
"Principes, Sevilla, Spain",37.375250486376,-6.0055781213056,52,2024-05-27T17:00:00+09:00,1
"Los Tojos, Cantabria, Spain",43.154223,-4.2541657,31,2024-05-27T16:00:00+09:00,1
"Batavia, Ohio, USA",39.0828,-84.1441,33,2024-05-27T18:00:00+09:00,1
"Chippewa Lake, Ohio, USA",41.0604,-81.9239,24,2024-05-27T18:00:00+09:00,1
"Reina Sofía, Ferrol, Galicia, Spain",43.480659,-8.241543,30,2024-05-27T17:00:00+09:00,1
"Chick., Alabama, USA",30.7697,-88.0875,40,2024-05-27T18:00:00+09:00,1
"Etown2, Kentucky, USA",37.7064,-85.8517,40,2024-05-27T18:00:00+09:00,1
"Socorro Hueco, El Paso, Texas",31.6675,-106.288,81,2024-05-27T17:00:00+09:00,1
"Portola - Gulling Street, Plumas, California",39.81336,-120.47069,20,2024-05-27T17:00:00+09:00,1
"Campanillas, Malaga, Spain",36.729856827275,-4.5596964603529,49,2024-05-27T17:00:00+09:00,1
"Marigot, Saint-Martin, France",18.070114,-63.081481,42,2024-05-27T17:00:00+09:00,1
"Minneapolis-Near Road, Minnesota, USA",44.9653,-93.2551,25,2024-05-27T18:00:00+09:00,1
"Reseda, Los Angeles",34.1992,-118.53275,40,2024-05-27T17:00:00+09:00,1
"Burns, Oregon, USA",43.58925,-119.04872,15,2024-05-27T17:00:00+09:00,1
"Port Stanley, Ontario, Canada",42.672083,-81.162889,36,2024-05-27T18:00:00+09:00,1
"Biblioteca, San Luis Potosí, Mexico",22.174222222222,-100.99308333333,44,2024-05-27T18:00:00+09:00,1
"Marshall, Minnesota, USA",44.4572,-95.835,23,2024-05-27T18:00:00+09:00,1
"Woodlawn Beach Middle School, Santa Rosa, Florida, USA",30.394166666667,-87.008055555556,53,2024-05-27T18:00:00+09:00,1
"Mlk, Delaware, USA",39.7394,-75.5581,25,2024-05-27T18:00:00+09:00,1
"Gomez Franqueira, Ourense, Galicia, Spain",42.353033,-7.877667,53,2024-05-27T17:00:00+09:00,1
"Killens, Delaware, USA",38.9847,-75.5556,34,2024-05-27T18:00:00+09:00,1
"Rumford, Maine, USA",44.5514,-70.5463,30,2024-05-27T18:00:00+09:00,1
"San Jose-Knox Avenue, Santa Clara, California",37.338202,-121.849892,34,2024-05-27T17:00:00+09:00,1
"Shady Cove, Oregon, USA",42.623225,-122.810158,13,2024-05-27T17:00:00+09:00,1
"Palomares, Cuevas Del Almanzora, Spain",37.254970040987,-1.7817306208919,35,2024-05-27T17:00:00+09:00,1
"Parklane, South Carolina, USA",34.093899,-80.962196,51,2024-05-27T18:00:00+09:00,1
"Lawton North, Oklahoma, USA",34.632999,-98.428802,14,2024-05-27T18:00:00+09:00,1
"St Lukes Site, Idaho, USA",43.600699,-116.347853,28,2024-05-27T17:00:00+09:00,1
"Buñol, Valencia, Spain",39.427222222222,-0.78388888888889,72,2024-05-27T14:00:00+09:00,1
"Erandio, País Vasco, Spain",43.302652634589,-2.9772399863752,34,2024-05-27T15:00:00+09:00,1
"Xinzo de Limia, Galicia, Spain",42.060731,-7.729869,26,2024-05-27T17:00:00+09:00,1
"Baptist Childrens Home, Polk, Florida, USA",28.028888888889,-81.972222222222,48,2024-05-27T19:00:00+09:00,1
"Johnston, North Carolina, USA",35.5,-78.4375,22,2024-05-27T17:00:00+09:00,1
"Devils Lake, Wisconsin, USA",43.4351,-89.67979,30,2024-05-27T18:00:00+09:00,1
"Roosevelt, Duchesne, Utah",40.2942336769,-110.00897605934,40,2024-05-27T18:00:00+09:00,1
"Lyons, Oregon, USA",44.778743,-122.617048,19,2024-05-27T17:00:00+09:00,1
"Hattiesburg, Mississippi, USA",31.322779,-89.287498,38,2024-05-27T18:00:00+09:00,1
"Altoona, Pennsylvania, USA",40.515,-78.3889,27,2024-05-27T16:00:00+09:00,1
"Adeq-dsr, Arkansas, USA",34.6811,-92.3283,96,2024-05-27T16:00:00+09:00,1
"Ronda Del Valle, Jaen, Spain",37.782545138335,-3.7815765485348,77,2024-05-27T17:00:00+09:00,1
"Campus, Santiago, Galicia, Spain",42.876011,-8.559122,23,2024-05-27T17:00:00+09:00,1
"Hamilton Downtown, Ontario, Canada",43.257778,-79.861667,34,2024-05-27T18:00:00+09:00,1
"Copan, Oklahoma, USA",36.908115,-95.88235,19,2024-05-27T18:00:00+09:00,1
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",32.640027777778,-115.47463888889,53,2024-05-27T15:00:00+09:00,1
"Seminole Community College, Seminole, Florida, USA",28.746111111111,-81.310555555556,37,2024-05-27T19:00:00+09:00,1
"London, Ontario, Canada",42.97446,-81.200858,32,2024-05-27T18:00:00+09:00,1
"Niland-English Road, Imperial, California",33.21349,-115.54514,32,2024-05-27T17:00:00+09:00,1
"Sweet Home, Oregon, USA",44.395791,-122.7305,9,2024-05-27T17:00:00+09:00,1
"Cerro, Alcoutim, Portugal",37.312500000275,-7.6786109998237,29,2024-05-27T16:00:00+09:00,1
"Howard County Near Road, Maryland, USA",39.143197,-76.846192,30,2024-05-27T18:00:00+09:00,1
"Normal, Illinois, USA",40.5169,-88.9975,34,2024-05-27T18:00:00+09:00,1
"Arlington Municipal Airport, fort Worth, Dallas, Texas",32.6563574,-97.0885849,13,2024-05-27T18:00:00+09:00,1
"Smithfield, Cache, Utah",41.842729207957,-111.85194721011,20,2024-05-27T17:00:00+09:00,1
"Lake Elsinore-W Flint Street, Riverside",33.67653,-117.33104,28,2024-05-27T17:00:00+09:00,1
"Apollo Beach, Hillsborough, Florida, USA",27.779722222222,-82.419722222222,45,2024-05-27T19:00:00+09:00,1
"South DeKalb, Georgia, USA",33.68797,-84.29048,42,2024-05-27T16:00:00+09:00,1
"W Owen Sch, North Carolina, USA",35.041401,-78.953102,17,2024-05-27T18:00:00+09:00,1
"Grand Parc, Bordeaux, Aquitaine, France",44.858413102209,-0.584282227097,30,2024-05-27T18:00:00+09:00,1
"Medina de Pomar, Burgos, Spain",42.9525,-3.475277777778,28,2024-05-27T16:00:00+09:00,1
"Hartford-Huntley, Connecticut, USA",41.771444,-72.679923,18,2024-05-27T18:00:00+09:00,1
"Carlsbad, New Mexico, USA",32.38,-104.26222,0,2024-05-27T16:00:00+09:00,1
"Goleta-Fairview, Santa Barbara, California",34.44551,-119.82845,21,2024-05-27T17:00:00+09:00,1
"Sebastopol-103 Morris Street, Sonoma, California",38.403765,-122.818294,0,2024-05-24T00:00:00+09:00,1
"Parr, Arkansas, USA",34.7561,-92.2758,99,2024-05-27T17:00:00+09:00,1
"Narragansett, Rhode Island, USA",41.4942,-71.4219,24,2024-05-27T18:00:00+09:00,1
